recipe_name,ingredients,time_preparation,calories,intolerances,recipe_url,recipe_image_url,category
Pastel con buttercream de chocolate blanco,"['harina', 'huevos', 'azúcar', 'mantequilla', 'mantequilla', 'piel de limón rallada', 'mantequilla para el relleno y la cobertura', 'azúcar glas para el relleno y la cobertura', 'leche para el relleno y la cobertura', 'chocolate blanco para el relleno y la cobertura', 'caramelo de colores para decorar']",70 min,247 Cal,[],https://www.lecturas.com/recetas/pastel-buttercream-chocolate-blanco_8647.html,https://content-recetas.lecturas.com/medio/2019/08/19/paso_a_paso_para_realizar_pastel_con_buttercream_de_chocolate_blanco_resultado_final_6f315953_800x800.jpg,Postres y dulces
Pastel cuadrado de limón con fondant amarillo,"['mantequilla para el bizcocho', 'azúcar para el bizcocho', 'azúcar avainillado para el bizcocho', 'huevos para el bizcocho', 'harina para el bizcocho', 'levadura en polvo para el bizcocho', 'sal para el bizcocho', 'leche para el bizcocho', 'limón el zumo y la piel rallada para el bizcocho', 'nata para montar para el relleno', 'azúcar para el relleno', 'fondant blanco para decorar', 'colorante alimentario para decorar', 'glasa o buttercream para decorar']",80 min,286 Cal,[],https://www.lecturas.com/recetas/pastel-cuadrado-limon-fondant-amarillo_8648.html,https://content-recetas.lecturas.com/medio/2019/08/19/paso_a_paso_para_realizar_pastel_cuadrado_de_limon_con_fondant_amarillo_resultado_final_a3c57a73_800x800.jpg,Postres y dulces
Cupcakes con buttercream y cookies,"['mantequilla', 'azúcar', 'huevos', 'harina', 'levadura', 'galletas tipo cookie', 'leche', 'galletas minicookies', 'mantequilla para la buttercream', 'azúcar glas para la buttercream', 'vainilla para la buttercream']",50 min,,[],https://www.lecturas.com/recetas/cupcakes-buttercream-y-cookies_6336.html,https://content-recetas.lecturas.com/medio/2019/07/19/cupcakes_con_buttercream_y_cookies_dc055fe5_800x800.jpg,Postres y dulces
"Vasitos de ""falsa"" tarta de queso","['galletas de avena (tipo Digestive)', 'mantequilla light', 'sal', 'yogures griegos light para la crema de queso', 'aroma de vainilla para la crema de queso', 'azúcar moreno para la crema de queso', 'mermelada de arándanos light para el coulis', 'arándanos frescos para el coulis']",15 min,250 Cal,[],https://www.lecturas.com/recetas/vasitos-falsa-tarta-queso_8581.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_vasitos_de_falsa_tarta_de_queso_resultado_final_412d3c66_800x800.jpg,Postres y dulces
"Carrot cake, toffee de arroz integral y zanahorias en almíbar de regaliz","['harina de maíz para el carrot cake', 'almidón de maíz para el carrot cake', 'levadura para el carrot cake', 'lino en polvo para el carrot cake', 'azúcar integral para el carrot cake', 'zumo de zanahoria para el carrot cake', 'zanahorias rallada para el carrot cake', 'leche de soja para el carrot cake', 'aceite de oliva para el carrot cake', 'canela para el carrot cake', 'nuez moscada para el carrot cake', 'sal para el carrot cake', 'leche vegetal para el toffee', 'arroz integral cocido para el toffee', 'dátiles para el toffee', 'vainilla en polvo para el toffee', 'agua mineral para las zanahorias en almíbar', 'azúcar integral para las zanahorias en almíbar', 'zanahorias baby para las zanahorias en almíbar', 'regaliz para las zanahorias en almíbar']",60 min,,[],https://www.lecturas.com/recetas/carrot-cake-toffee-arroz-integral-y-zanahorias-almibar-regaliz_8612.html,https://content-recetas.lecturas.com/medio/2019/07/17/carrot_cake_toffee_de_arroz_integral_y_zanahorias_en_almibar_de_regaliz_5edccf06_800x800.jpg,Postres y dulces
"Panna cotta de coco, compota de frambuesas y crumble de nueces pecanas","['leche de coco para la panna cotta de coco', 'xilitol para la panna cotta de coco', 'harina de maíz para la panna cotta de coco', 'agar-agar gelificante para la panna cotta de coco', 'frambuesas para la compota de frambuesas', 'azúcar integral para la compota de frambuesas', 'harina de arroz para el crumble de nueces pecanas', 'nueces pecanas para el crumble de nueces pecanas', 'margarina bio no hidrogenada para el crumble de nueces pecanas', 'azúcar de coco para el crumble de nueces pecanas', 'sal para el crumble de nueces pecanas']",45 min,,['Preparación con antelación'],https://www.lecturas.com/recetas/panna-cotta-coco-compota-frambuesas-y-crumble-nueces-pecanas_8613.html,https://content-recetas.lecturas.com/medio/2019/07/17/panna_cotta_de_coco_compota_de_frambuesas_y_crumble_de_nueces_pecanas_35d6061c_800x800.jpg,Postres y dulces
"Bizcocho de chocolate, cacahuetes y plátano asado","['manteca de coco para el bizcocho', 'chocolate negro para el bizcocho', 'aceite de oliva suave para el bizcocho', 'leche de soja para el bizcocho', 'azúcar integral para el bizcocho', 'harina de arroz para el bizcocho', 'bicarbonato sódico para el bizcocho', 'levadura para el bizcocho', 'sal para el bizcocho', 'lino en polvo para el bizcocho', 'cacahuetes salados', 'azúcar integral', 'plátanos maduros']",45 min,,[],https://www.lecturas.com/recetas/bizcocho-chocolate-cacahuetes-y-platano-asado_8614.html,https://content-recetas.lecturas.com/medio/2019/07/17/bizcocho_de_chocolate_cacahuetes_y_platano_asado_1b87c8ec_800x800.jpg,Postres y dulces
"Crema de limón, bizcocho de té earl grey y gelatina de cardamomo","['zumo de limón para la crema de limón', 'agua para la crema de limón', 'sirope de arroz para la crema de limón', 'piel de limón rallada para la crema de limón', 'kuzu para la crema de limón', 'cúrcuma para la crema de limón', 'harina para el bizcocho de earl grey', 'aceite suave para el bizcocho de earl grey', 'té earl grey para el bizcocho', 'azúcar de panela para el bizcocho de earl grey', 'leche de soja para el bizcocho de earl grey', 'bicarbonato sódico para el bizcocho de earl grey', 'levadura para el bizcocho de earl grey', 'agua para la gelatina de cardamomo', 'xilitol para la gelatina de cardamomo', 'semillas de cardamomo para la gelatina de cardamomo', 'piel de naranja para la gelatina de cardamomo', 'agar-agar gelificante para la gelatina de cardamomo']",60 min,,['Preparación con antelación'],https://www.lecturas.com/recetas/crema-limon-bizcocho-te-earl-grey-y-gelatina-cardamomo_8615.html,https://content-recetas.lecturas.com/medio/2019/07/17/crema_de_limon_bizcocho_de_te_earl_grey_y_gelatina_de_cardamomo_f5b0ae26_800x800.jpg,Postres y dulces
Bizcocho light de plátano y manzana,"['huevos', 'mantequilla baja en grasa', 'azúcar moreno', 'harina integral', 'levadura', 'manzana', 'limones', 'plátanos']",60 min,,[],https://www.lecturas.com/recetas/bizcocho-light-platano-y-manzana_8573.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_bizcocho_light_de_platano_y_manzana_resultado_final_b1a3d45a_800x800.jpg,Postres y dulces
Budini de leche desnatada al cacao,"['leche desnatada', 'sirope de agave', 'agar-agar gelificante en polvo', 'cacao en polvo', 'cacao en polvo para decorar', 'menta fresca para decorar']",10 min,83 Cal,[],https://www.lecturas.com/recetas/budini-leche-desnatada-cacao_8574.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_budini_de_leche_desnatada_al_cacao_resultado_final_9b5ec0d5_800x800.jpg,Postres y dulces
Pastelitos de piña y frambuesas,"['huevos', 'mantequilla', 'azúcar', 'leche', 'harina', 'levadura en polvo', 'piñas natural en su jugo en rodajas', 'frambuesa']",25 min,246 Cal,[],https://www.lecturas.com/recetas/pastelitos-pina-y-frambuesas_8416.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_pastelitos_de_pina_y_frambuesas_resultado_final_ee753b8e_800x800.jpg,Postres y dulces
Semifrío de pera con galletitas,"['peras para el semifrío', 'azúcar para el semifrío', 'azúcar para el semifrío', 'mantequilla para el semifrío', 'nata para montar para el semifrío', 'claras de huevo para el semifrío', 'gelatina para el semifrío', 'mantequilla o margarina para las galletas', 'azúcar avainillado para las galletas', 'azúcar para las galletas', 'harina para las galletas', 'bicarbonato sódico para las galletas', 'canela para las galletas', 'almendras laminadas para las galletas']",40 min,252 Cal,[],https://www.lecturas.com/recetas/semifrio-pera-galletitas_8419.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_semifrio_de_pera_con_galletitas_resultado_final_9ac0a5a9_800x800.jpg,Postres y dulces
Rosquillas de anís glaseadas,"['huevos', 'harina', 'leche', 'azúcar', 'azúcar glas', 'licor de anís dulce', 'levadura', 'limón', 'aceite']",50 min,,[],https://www.lecturas.com/recetas/rosquillas-anis-glaseadas_8463.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_rosquillas_de_anis_glaseadas_resultado_final_ab0c912b_800x800.jpg,Postres y dulces
Raw brownie,"['nueces', 'cacao en polvo', 'avellanas', 'dátiles', 'vainilla', 'sal', 'cacao en polvo', 'mezquite']",15 min,,[],https://www.lecturas.com/recetas/raw-brownie_8473.html,https://content-recetas.lecturas.com/medio/2019/07/17/raw_brownie_7c6dbc88_800x800.jpg,Postres y dulces
Smoothie bowl de frutos rojos,"['leche de almendras casera', 'plátano', 'frutos rojos', 'semillas de chía', 'azúcar de coco', 'frutos rojos para decorar', 'plátanos para decorar', 'semillas de cáñamo para decorar', 'almendras activadas para decorar']",10 min,,[],https://www.lecturas.com/recetas/smoothie-bowl-frutos-rojos_8474.html,https://content-recetas.lecturas.com/medio/2019/07/17/smoothie_bowl_de_frutos_rojos_bd4eb7ea_800x800.jpg,Postres y dulces
Pasteles crujientes,"['azúcar glas', 'mantequilla', 'esencia de vainilla', 'harina', 'clara de huevo para la glasa', 'zumo de limón para la glasa', 'azúcar glas para la glasa', 'colorante alimentario en gel rosa y verde para la glasa']",60 min,,[],https://www.lecturas.com/recetas/pasteles-crujientes_8497.html,https://content-recetas.lecturas.com/medio/2019/07/17/pasteles_crujientes_a61efa10_800x800.jpg,Postres y dulces
Pastel de rosas,"['mantequilla', 'azúcar', 'huevos', 'harina', 'levadura en polvo', 'aroma de vainilla', 'mermelada de frambuesa', 'mantequilla para la cobertura', 'azúcar glas para la cobertura', 'aroma de vainilla para la cobertura', 'colorante alimentario en gel verde, rosa y granate para la cobertua']",120 min,,[],https://www.lecturas.com/recetas/pastel-rosas_8499.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_pastel_de_rosas_resultado_final_941ab2e2_800x800.jpg,Postres y dulces
"Layer cake de canela, nueces y crema de queso","['azúcar moreno', 'leche', 'huevos', 'aceite', 'aroma de vainilla', 'harina', 'levadura en polvo', 'canela en polvo', 'sal', 'nueces picadas', 'mantequilla para decorar', 'queso blanco para untar para decorar', 'azúcar glas para decorar', 'azúcar de color rosa para decorar', 'virutas de chocolate blanco para decorar', 'nueces picadas para decorar']",60 min,,[],https://www.lecturas.com/recetas/layer-cake-canela-nueces-y-crema-queso_8500.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_layer_cake_de_canela_nueces_y_crema_de_queso_resultado_final_d0f7b6d7_800x800.jpg,Postres y dulces
Pastel de mango y fresas con buttercream,"['azúcar', 'aceite suave', 'huevos', 'harina', 'levadura en polvo', 'aroma de vainilla', 'mermelada de mango', 'mango', 'frambuesas', 'fresas', 'mantequilla para la cobertura', 'azúcar glas para la cobertura', 'aroma de vainilla para la cobertura']",55 min,,[],https://www.lecturas.com/recetas/pastel-mango-y-fresas-buttercream_8501.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_pastel_de_mango_y_fresas_con_buttercream_resultado_final_6d71f78d_800x800.jpg,Postres y dulces
Tarta de queso con lunares de chocolate,"['mantequilla', 'galletas de chocolate', 'queso blanco para untar', 'nata para montar', 'azúcar', 'harina de maíz', 'esencia de vainilla', 'sal', 'limón la ralladura', 'chocolate negro fondant']",90 min,,[],https://www.lecturas.com/recetas/tarta-queso-lunares-chocolate_134.html,https://content-recetas.lecturas.com/medio/2018/07/19/tarta-de-queso-con-lunares-de-chocolate_8a8e1c77_800x800.jpg,Postres y dulces
Pastelitos de nata y chocolate,"['galletas de chocolate', 'mantequilla', 'queso mascarpone', 'nata líquida', 'azúcar', 'chocolate negro fondant', 'gelatina en polvo', 'grosellas', 'menta']",60 min,,['Preparación con antelación'],https://www.lecturas.com/recetas/pastelitos-nata-y-chocolate_137.html,https://content-recetas.lecturas.com/medio/2018/07/19/pastelitos-de-nata-y-chocolate_bbc37513_800x800.jpg,Postres y dulces
Tarta de chocolate con fondant,"['huevos', 'azúcar', 'harina', 'levadura', 'mantequilla', 'nata para montar', 'zumo de limón', 'limón ralladura', 'fondant blanca', 'fondant negra', 'nata para montar para el relleno', 'chocolate negro fondant', 'claras de huevo', 'azúcar glas']",90 min,,[],https://www.lecturas.com/recetas/tarta-chocolate-fondant_183.html,https://content-recetas.lecturas.com/medio/2018/07/19/paso-a-paso-para-hacer-una-tarta-rellena-de-chocolate-con-fondant-resultado-final_d90a5b2b_800x800.jpg,Postres y dulces
Pasteles individuales de colores,"['huevos', 'azúcar', 'harina', 'aroma de vainilla', 'colorante alimentario violeta en gel', 'almíbar frío', 'fondant rosa', 'fondant blanco', 'mantequilla para la cobertura', 'azúcar glas para la cobertura', 'aroma de vainilla para la cobertura']",90 min,,[],https://www.lecturas.com/recetas/pasteles-individuales-colores_8502.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_pasteles_individuales_de_colores_resultado_final_05ff0168_800x800.jpg,Postres y dulces
Cheesecake al aroma de lavanda con base de galleta,"['galletas para la base', 'mantequilla para la base', 'queso blanco para untar para el relleno', 'azúcar para el relleno', 'huevos para el relleno', 'aroma de vainilla para el relleno', 'aroma de lavanda para el relleno', 'miel para el relleno', 'crema agria para el relleno', 'nata para montar para el relleno', 'colorante alimentario en gel violeta para el relleno', 'mantequilla para la cobertura', 'azúcar glas para la cobertura', 'queso blanco para untar para la cobertura']",120 min,,[],https://www.lecturas.com/recetas/cheesecake-aroma-lavanda-base-galleta_8503.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_cheesecake_al_aroma_de_lavanda_con_base_de_galleta_resultado_final_2ff0250f_800x800.jpg,Postres y dulces
Pastel romántico de dos pisos con buttercream,"['huevos', 'azúcar', 'aceite suave', 'harina', 'levadura en polvo', 'yogures de fresa', 'aroma de fresa', 'flor de uso alimentario', 'azúcar glas para la buttercream', 'mantequilla para la buttercream', 'aroma de fresa para la buttercream', 'colorante alimentario en gel de color rosa para la buttercream']",80 min,,[],https://www.lecturas.com/recetas/pastel-romantico-dos-pisos-buttercream_8504.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_pastel_romantico_de_dos_pisos_con_buttercream_resultado_final_7cfa799d_800x800.jpg,Postres y dulces
Pastel blanco con pétalos de colores,"['azúcar', 'huevos', 'harina', 'aroma de vainilla', 'sal', 'mermelada de arándanos', 'colorante alimentario', 'mantequilla para la crema', 'azúcar glas para la crema', 'aroma de vainilla para la crema']",90 min,,[],https://www.lecturas.com/recetas/pastel-blanco-petalos-colores_8505.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_pastel_blanco_con_petalos_de_colores_resultado_final_0ceb8832_800x800.jpg,Postres y dulces
Corona de tres texturas de chocolate,"['azúcar', 'mantequilla', 'huevos', 'harina', 'cacao en polvo', 'levadura en polvo', 'aroma de vainilla', 'nata para montar', 'chocolate negro fondant', 'chocolate blanco fondant', 'pistachos', 'buttermilk de color rosa', 'frambuesas', 'arándanos']",80 min,,[],https://www.lecturas.com/recetas/corona-tres-texturas-chocolate_8506.html,https://content-recetas.lecturas.com/medio/2019/07/17/paso_a_paso_para_realizar_corona_de_tres_texturas_de_chocolate_resultado_final_dd0ce228_800x800.jpg,Postres y dulces
Layer cake con frutas y mermelada de melocotón,"['huevos', 'azúcar', 'queso blanco para untar', 'nata para montar', 'azúcar glas', 'melocotones para la mermelada', 'azúcar para la mermelada', 'zumo de limón para la mermelada', 'melocotón para decorar', 'frambuesas para decorar', 'hierbaluisa para decorar', 'coco deshidratado en daditos para decorar']",70 min,,[],https://www.lecturas.com/recetas/layer-cake-frutas-y-mermelada-melocoton_8508.html,https://content-recetas.lecturas.com/medio/2019/07/17/layer_cake_con_frutas_y_mermelada_de_melocoton_4194bf1f_800x800.jpg,Postres y dulces
Minicorazones de gofre,"['mantequilla', 'leche', 'harina', 'huevos', 'azúcar', 'sal', 'levadura', 'limones el zumo', 'azúcar glas', 'bolitas de azúcar de colores']",40 min,,[],https://www.lecturas.com/recetas/minicorazones-gofre_8516.html,https://content-recetas.lecturas.com/medio/2019/07/17/minicorazones_de_gofre_y_caracolas_de_pera_y_pistacho_718c5574_800x800.jpg,Postres y dulces
